,ResponseId,Q1_feat1,Q1_feat2,Q1_feat3,Q1_feat4,Q1_feat5,Q1_feat7,Q2_feat1,Q2_feat2,Q2_feat3,Q2_feat5,Q3_feat1,Q3_feat2,Q3_feat3,Q3_feat4,Q3_feat6,Q4_feat1,Q4_feat3,Q5_feat1,Q5_feat2,Q5_feat3,Q5_feat4,Q5_feat6,Q6_feat1,Q6_feat2,Q6_feat3,Q6_feat4,Q7_feat1,Q7_feat2,Q7_feat3,Q7_feat5,Q8_feat1,Q8_feat2,Q8_feat3,Q8_feat5,Q9_feat1,Q9_feat2,Q9_feat3,Q9_feat4,Q9_feat6,Q10_feat1,Q10_feat2,Q10_feat3,Q10_feat4,Q10_feat6,Q10_feat7,Q11_feat1,Q11_feat2,Q11_feat3,Q11_feat5,Q12_feat1,Q12_feat2,Q12_feat3,Q12_feat5,Q13_feat1,Q13_feat2,Q13_feat4,Smart Watch_Q1_feat1,Smart Watch_Q1_feat2,Smart Watch_Q1_feat3,Smart Watch_Q1_feat4,Smart Watch_Q1_feat5,Smart Watch_Q1_feat7,Smart Watch_Q2_feat1,Smart Watch_Q2_feat2,Smart Watch_Q2_feat3,Smart Watch_Q2_feat5,Smart Watch_Q3_feat1,Smart Watch_Q3_feat2,Smart Watch_Q3_feat3,Smart Watch_Q3_feat4,Smart Watch_Q3_feat6,Smart Watch_Q4_feat1,Smart Watch_Q4_feat3,Smart Watch_Q5_feat1,Smart Watch_Q5_feat2,Smart Watch_Q5_feat3,Smart Watch_Q5_feat4,Smart Watch_Q5_feat6,Smart Watch_Q6_feat1,Smart Watch_Q6_feat2,Smart Watch_Q6_feat3,Smart Watch_Q6_feat4,Smart Watch_Q7_feat1,Smart Watch_Q7_feat2,Smart Watch_Q7_feat3,Smart Watch_Q7_feat5,Smart Watch_Q8_feat1,Smart Watch_Q8_feat2,Smart Watch_Q8_feat3,Smart Watch_Q8_feat5,Smart Watch_Q9_feat1,Smart Watch_Q9_feat2,Smart Watch_Q9_feat3,Smart Watch_Q9_feat4,Smart Watch_Q9_feat6,Smart Watch_Q10_feat1,Smart Watch_Q10_feat2,Smart Watch_Q10_feat3,Smart Watch_Q10_feat4,Smart Watch_Q10_feat6,Smart Watch_Q10_feat7,Smart Watch_Q11_feat1,Smart Watch_Q11_feat2,Smart Watch_Q11_feat3,Smart Watch_Q11_feat5,Smart Watch_Q12_feat1,Smart Watch_Q12_feat2,Smart Watch_Q12_feat3,Smart Watch_Q12_feat5,Smart Watch_Q13_feat1,Smart Watch_Q13_feat2,Smart Watch_Q13_feat4,device_use,Q20,actual_use,scenario,raw_scenario,Location,Relationship,org_scenaio,location_1,location_2,location_3,Relationship_1,Relationship_2,Relationship_3
371,R_2s1Gl6JheKsIXfK,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4,5,6",2,0,Suppose you have planned to meet a friend next week and you want to put this on your calendar when you are alone at Starbucks.,SupposeyouhaveplannedtomeetafriendnextweekandyouwanttoputthisonyourcalendarwhenyouarealoneatStarbucks.,2,1,Suppose you have planned to meet a friend next week and you want to put this on your calendar when you are alone at Starbucks.,0,1,0,1,0,0
372,R_1P6HJ1vLKhvFdqP,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,"1,2,4,6","1,4,6",1,Suppose you have planned to meet a friend next week and you want to put this on your calendar when you are alone at Starbucks.,SupposeyouhaveplannedtomeetafriendnextweekandyouwanttoputthisonyourcalendarwhenyouarealoneatStarbucks.,2,1,Suppose you have planned to meet a friend next week and you want to put this on your calendar when you are alone at Starbucks.,0,1,0,1,0,0
373,R_1g2uulZmDFd2A5t,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4,5,6",2,0,Suppose you have planned to meet a friend next week and you want to put this on your calendar when you are alone at Starbucks.,SupposeyouhaveplannedtomeetafriendnextweekandyouwanttoputthisonyourcalendarwhenyouarealoneatStarbucks.,2,1,Suppose you have planned to meet a friend next week and you want to put this on your calendar when you are alone at Starbucks.,0,1,0,1,0,0
374,R_bHsZeTko1siUV1v,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,"1,2,3,4,5,6",6,1,"Suppose you want to a send an email when you are surrounded by people you know (e.g., acquaintances, colleagues) at a restaurant.","Supposeyouwanttoasendanemailwhenyouaresurroundedbypeopleyouknow(e.g.,acquaintances,colleagues)atarestaurant.",2,3,"Suppose      you want to a send an email when you are surrounded by people you know      (e.g., acquaintances, colleagues) at a restaurant.",0,1,0,0,0,1
375,R_3pr7uPDHdub5N1A,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,"1,2,3,4,5,6","4,6",1,"Suppose you want to a send an email when you are surrounded by people you know (e.g., acquaintances, colleagues) at a restaurant.","Supposeyouwanttoasendanemailwhenyouaresurroundedbypeopleyouknow(e.g.,acquaintances,colleagues)atarestaurant.",2,3,"Suppose      you want to a send an email when you are surrounded by people you know      (e.g., acquaintances, colleagues) at a restaurant.",0,1,0,0,0,1
376,R_3M4k95rfFD23tX0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,5,6",5,0,"Suppose you want to find a route to home while walking on a street with people you know (e.g., acquaintances, colleagues).","Supposeyouwanttofindaroutetohomewhilewalkingonastreetwithpeopleyouknow(e.g.,acquaintances,colleagues).",3,3,"Suppose you want to find a route to home while walking on a street with people you know (e.g., acquaintances, colleagues).",0,0,1,0,0,1
377,R_UaJx8IvEvrLTXsl,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,"1,2,3,4,5,6",6,1,"Suppose you want to find a route to home while walking on a street with people you know (e.g., acquaintances, colleagues).","Supposeyouwanttofindaroutetohomewhilewalkingonastreetwithpeopleyouknow(e.g.,acquaintances,colleagues).",3,3,"Suppose you want to find a route to home while walking on a street with people you know (e.g., acquaintances, colleagues).",0,0,1,0,0,1
378,R_SOTzusnu3q31TMZ,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,"1,2,3,4,5,6",6,1,"Suppose you want to find a route to home while walking on a street with people you know (e.g., acquaintances, colleagues).","Supposeyouwanttofindaroutetohomewhilewalkingonastreetwithpeopleyouknow(e.g.,acquaintances,colleagues).",3,3,"Suppose you want to find a route to home while walking on a street with people you know (e.g., acquaintances, colleagues).",0,0,1,0,0,1
379,R_3PmAkicoZ2FMPOh,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4,5,6",2,0,Suppose you have planned to meet a friend next week and you want to put this on your calendar when you are alone at a park,Supposeyouhaveplannedtomeetafriendnextweekandyouwanttoputthisonyourcalendarwhenyouarealoneatapark,3,1,Suppose you have planned to meet a friend next week and you want to put this on your calendar when you are alone at a park,0,0,1,1,0,0
380,R_3PmAkicoZ2FMPOh,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4,5,6",2,0,Suppose you have planned to meet a friend next week and you want to put this on your calendar when you are alone at a park,Supposeyouhaveplannedtomeetafriendnextweekandyouwanttoputthisonyourcalendarwhenyouarealoneatapark,3,2,Suppose you have planned to meet a friend next week and you want to put this on your calendar when you are alone at a park,0,0,1,0,1,0
381,R_3g7P0XKJj1nc2f6,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4,6",1,0,Suppose you have planned to meet a friend next week and you want to put this on your calendar when you are alone at a park,Supposeyouhaveplannedtomeetafriendnextweekandyouwanttoputthisonyourcalendarwhenyouarealoneatapark,3,1,Suppose you have planned to meet a friend next week and you want to put this on your calendar when you are alone at a park,0,0,1,1,0,0
382,R_3g7P0XKJj1nc2f6,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4,6",1,0,Suppose you have planned to meet a friend next week and you want to put this on your calendar when you are alone at a park,Supposeyouhaveplannedtomeetafriendnextweekandyouwanttoputthisonyourcalendarwhenyouarealoneatapark,3,2,Suppose you have planned to meet a friend next week and you want to put this on your calendar when you are alone at a park,0,0,1,0,1,0
383,R_2zDc5cVUopdZYWs,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4,5,6","1,3",0,Suppose you want to watch some video when you are alone in a park.,Supposeyouwanttowatchsomevideowhenyouarealoneinapark.,3,1,Suppose you want to watch some video when you are alone in a park.,0,0,1,1,0,0
384,R_3MrRnkWEBIxSTLD,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,"2,5,6","2,5,6",1,Suppose you want to watch some video when you are alone in a park.,Supposeyouwanttowatchsomevideowhenyouarealoneinapark.,3,1,Suppose you want to watch some video when you are alone in a park.,0,0,1,1,0,0
385,R_UN0cEcA5EV87kid,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4,5,6",4,0,Suppose you want to browse the internet when you alone at a park.,Supposeyouwanttobrowsetheinternetwhenyoualoneatapark.,3,1,Suppose you want to browse the internet when you alone at a park.,0,0,1,1,0,0
386,R_33D5lX6YHazDeE4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4,5,6",2,0,Suppose you want to browse the internet when you alone at a park.,Supposeyouwanttobrowsetheinternetwhenyoualoneatapark.,3,1,Suppose you want to browse the internet when you alone at a park.,0,0,1,1,0,0
387,R_33wEaNEPkJ0gdc9,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,5,6",2,0,Suppose you want to browse the internet when you alone at a park.,Supposeyouwanttobrowsetheinternetwhenyoualoneatapark.,3,1,Suppose you want to browse the internet when you alone at a park.,0,0,1,1,0,0
388,R_3lDpyTZJWk6hzCP,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,"1,2,3,4,6","2,6",1,Suppose you want to a view a text message when you are walking with a very close friend on a street,Supposeyouwanttoaviewatextmessagewhenyouarewalkingwithaveryclosefriendonastreet,3,2,Suppose you want to a view a text message when you are walking with a very close friend on a street,0,0,1,0,1,0
389,R_3JKTLdcQ57Cm2Qw,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4,5,6",3,0,Suppose you want to a view a text message when you are walking with a very close friend on a street,Supposeyouwanttoaviewatextmessagewhenyouarewalkingwithaveryclosefriendonastreet,3,2,Suppose you want to a view a text message when you are walking with a very close friend on a street,0,0,1,0,1,0
390,R_818ukOSeELaa6bL,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,"1,2,4,5,6","4,6",1,Suppose you want to a view a text message when you are walking with a very close friend on a street,Supposeyouwanttoaviewatextmessagewhenyouarewalkingwithaveryclosefriendonastreet,3,2,Suppose you want to a view a text message when you are walking with a very close friend on a street,0,0,1,0,1,0
391,R_2ctulNtWd7frXWl,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4,5,6",3,0,"Suppose you want to watch some video when you are at home with people you are close to (e.g., friends, family members)","Supposeyouwanttowatchsomevideowhenyouareathomewithpeopleyouarecloseto(e.g.,friends,familymembers)",1,2,"Suppose you want to watch some video when you are at home with people you are close to (e.g., friends, family members)",1,0,0,0,1,0
392,R_3kNVZY4VFMxOkOA,0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4,5,6","3,4",0,"Suppose you want to watch some video when you are at home with people you are close to (e.g., friends, family members)","Supposeyouwanttowatchsomevideowhenyouareathomewithpeopleyouarecloseto(e.g.,friends,familymembers)",1,2,"Suppose you want to watch some video when you are at home with people you are close to (e.g., friends, family members)",1,0,0,0,1,0
393,R_1FPAukzDhZSDRxp,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,1,1,0,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,5,6",1,0,"Suppose you want to watch some video when you are at home with people you are close to (e.g., friends, family members)","Supposeyouwanttowatchsomevideowhenyouareathomewithpeopleyouarecloseto(e.g.,friends,familymembers)",1,2,"Suppose you want to watch some video when you are at home with people you are close to (e.g., friends, family members)",1,0,0,0,1,0
394,R_3iFmF3BJNIHlN1P,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4,5,6",3,0,Suppose you are alone at home when you realize today is the last day to pay one of your bills online.,Supposeyouarealoneathomewhenyourealizetodayisthelastdaytopayoneofyourbillsonline.,1,1,Suppose you are alone at home when you realize today is the last day to pay one of your bills online.,1,0,0,1,0,0
395,R_2wtRvlx3x25nhco,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,5,6",2,0,Suppose you are alone at home when you realize today is the last day to pay one of your bills online.,Supposeyouarealoneathomewhenyourealizetodayisthelastdaytopayoneofyourbillsonline.,1,1,Suppose you are alone at home when you realize today is the last day to pay one of your bills online.,1,0,0,1,0,0
396,R_1KoIoX69d5mHd8g,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4,5,6",5,0,Suppose you want to set up a reminder when you are alone at your home.,Supposeyouwanttosetupareminderwhenyouarealoneatyourhome.,1,1,Suppose you want to set up a reminder when you are alone at your home.,1,0,0,1,0,0
397,R_1riGfbJQ91k0IyV,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4,5,6",2,0,"Suppose you want to listen to some audio when you are with people you know (e.g., acquaintances, colleagues) in a park.","Supposeyouwanttolistentosomeaudiowhenyouarewithpeopleyouknow(e.g.,acquaintances,colleagues)inapark.",3,3,"Suppose you want to listen to some audio when you are with people you know (e.g., acquaintances, colleagues) in a park.  ",0,0,1,0,0,1
398,R_vp3ZmoqRi092FOx,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,"1,2,3,4,6","1,4,6",1,"Suppose you want to listen to some audio when you are with people you know (e.g., acquaintances, colleagues) in a park.","Supposeyouwanttolistentosomeaudiowhenyouarewithpeopleyouknow(e.g.,acquaintances,colleagues)inapark.",3,3,"Suppose you want to listen to some audio when you are with people you know (e.g., acquaintances, colleagues) in a park.  ",0,0,1,0,0,1
399,R_1prnoxso3u3AV3y,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,3,5,6","1,3",0,"Suppose you want to read a digital document) when you are at home with people you know (e.g., acquaintances, colleagues).","Supposeyouwanttoreadadigitaldocument)whenyouareathomewithpeopleyouknow(e.g.,acquaintances,colleagues).",1,3,"Suppose you want to read a digital document) when you are at home with people you know (e.g., acquaintances, colleagues).",1,0,0,0,0,1
400,R_2xLbkKUlpBPZhrd,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4,5,6","1,3,4,5",0,"Suppose you want to read a digital document) when you are at home with people you know (e.g., acquaintances, colleagues).","Supposeyouwanttoreadadigitaldocument)whenyouareathomewithpeopleyouknow(e.g.,acquaintances,colleagues).",1,3,"Suppose you want to read a digital document) when you are at home with people you know (e.g., acquaintances, colleagues).",1,0,0,0,0,1
401,R_1C6FrezWvt5OmBP,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,5,6","1,5",0,"Suppose you want to read a digital document) when you are at home with people you know (e.g., acquaintances, colleagues).","Supposeyouwanttoreadadigitaldocument)whenyouareathomewithpeopleyouknow(e.g.,acquaintances,colleagues).",1,3,"Suppose you want to read a digital document) when you are at home with people you know (e.g., acquaintances, colleagues).",1,0,0,0,0,1
402,R_723uYqEBZi8pec9,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4,6",4,0,"Suppose you want to purchase something online when you are with people you know (e.g., acquaintances, colleagues) at your home.","Supposeyouwanttopurchasesomethingonlinewhenyouarewithpeopleyouknow(e.g.,acquaintances,colleagues)atyourhome.",1,3,"Suppose you want to purchase something online when you are with people you know (e.g., acquaintances, colleagues) at your home.",1,0,0,0,0,1
